labno,unitno,serialno,compartid,compart,last_interpret_date,sampledate,processdate,oiladded,oilhours,actual_fluid_hours,meterread,oilchanged,filterchanged,evalcode,dateReported,Confirmed,Problem Solved,Action Taken,Si,Al,Cr,Fe,Pb,Cu,Sn,Ni,Na,K,Mo,Zn,Mg,Ca,P,B,ST,OXI,NIT,SUL,V100,TBN,W,FP,GF,PQ,W(PCT),PC06,PC14,ISO.6,ISO.14,Visual,Replaced,Life,RUL,Magnetic Plug,Magnetic Plug Rate,oilchanged rate
B17J033518,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,04-Oct-17,01-Oct-17,03-Oct-17,0,569,569,42119,FALSE,,B,04-Oct-17,FALSE,FALSE,FALSE,4,1,0,7,0,1,0,1,0,0,2,1162,11,3069,1014,1,,,,,24.61,,N,,,0,,5236,181,20,15,-,0,11724,3617,A,1,0
B17I122010,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,12-Sep-17,10-Sep-17,12-Sep-17,0,289,289,41839,FALSE,,B,12-Sep-17,FALSE,FALSE,FALSE,2,0,0,2,0,0,0,0,0,0,3,1250,11,3199,1133,0,,,,,23.71,,N,,,0,,3816,229,19,15,-,0,11444,3897,A,1,0
B17H232126,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,24-Aug-17,22-Aug-17,23-Aug-17,,997,997,41550,TRUE,,B,24-Aug-17,TRUE,FALSE,FALSE,6,1,0,10,0,1,0,0,0,0,0,1187,10,2861,1122,2,,,,,24.56,,N,,,5,,15928,214,21,15,-,0,11155,4186,B,2,1
B17H071125,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,07-Aug-17,03-Aug-17,05-Aug-17,,765,765,41318,FALSE,,B,07-Aug-17,FALSE,FALSE,FALSE,5,2,0,8,0,0,0,0,0,0,0,1111,9,2749,1011,0,,,,,23.31,,N,,,4,,6442,210,20,15,-,0,10923,4418,A,1,0
B17G171404,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,17-Jul-17,15-Jul-17,17-Jul-17,,524,524,41077,FALSE,,B,17-Jul-17,FALSE,FALSE,FALSE,5,2,0,6,0,0,0,0,0,0,2,1183,11,3385,1169,0,,,,,23.11,,N,,,7,,7414,481,20,16,-,0,10682,4659,A,1,0
B17F231736,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,23-Jun-17,21-Jun-17,23-Jun-17,,268,268,40821,FALSE,,B,23-Jun-17,FALSE,FALSE,FALSE,3,0,0,3,0,0,0,0,1,0,1,937,8,2352,883,0,,,,,22.99,,N,,,12,,8230,194,20,15,-,0,10426,4915,A,1,0
B17F010132,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,01-Jun-17,30-May-17,01-Jun-17,,968,968,40553,TRUE,,B,01-Jun-17,FALSE,FALSE,FALSE,2,1,0,9,1,1,0,0,3,0,2,1137,9,2978,1088,0,,,,,24.22,,N,,,6,,13859,269,21,15,-,0,10158,5183,A,1,1
B17E101501,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,10-May-17,08-May-17,10-May-17,,714,714,40299,FALSE,,B,10-May-17,FALSE,FALSE,FALSE,3,1,0,8,0,0,0,0,3,0,3,1236,19,3051,1183,0,,,,,24.97,,N,,,8,,12152,302,21,15,-,0,9904,5437,A,1,0
B17D201614,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,20-Apr-17,18-Apr-17,20-Apr-17,,476,476,40061,FALSE,,B,20-Apr-17,FALSE,FALSE,FALSE,5,1,0,6,0,0,0,0,2,2,2,1154,11,2777,1052,1,,,,,25.25,,N,,,2,,8665,151,20,14,-,0,9666,5675,A,1,0
B17D010631,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,01-Apr-17,31-Mar-17,01-Apr-17,,232,232,39817,FALSE,,B,01-Apr-17,FALSE,FALSE,FALSE,3,1,0,3,0,0,0,0,0,1,3,1103,11,2857,1055,0,,,,,25.22,,N,,,2,,7484,229,20,15,-,0,9422,5919,A,1,0
B17B270631,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,27-Feb-17,25-Feb-17,27-Feb-17,,980,980,39585,TRUE,,B,27-Feb-17,FALSE,FALSE,FALSE,5,1,0,9,1,1,0,0,0,0,0,1143,11,3115,1092,1,,,,,24.59,,N,,,7,,15137,297,21,15,-,0,9190,6151,A,1,1
B17B040829,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,04-Feb-17,03-Feb-17,04-Feb-17,,754,754,39359,FALSE,,B,04-Feb-17,FALSE,FALSE,FALSE,4,1,0,7,0,1,0,1,2,1,1,1007,8,2504,944,0,,,,,23.85,,N,,,3,,8492,253,20,15,-,0,8964,6377,A,1,0
B17A140638,HD630,FKR00355,4008.RR,Final Drive-Rt Rea,14-Jan-17,12-Jan-17,14-Jan-17,,499,499,39104,FALSE,,B,14-Jan-17,FALSE,FALSE,FALSE,4,1,0,5,1,0,0,0,2,0,1,1055,8,2523,1000,1,,,,,24.38,,N,,,6,,10737,313,21,15,-,0,8709,6632,A,1,0
B18L210839,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,21-Dec-18,19-Dec-18,21-Dec-18,0,586,586,46646,FALSE,,B,21-Dec-18,FALSE,FALSE,FALSE,6,1,0,7,1,0,0,0,0,1,0,926,8,2361,933,0,,,,,23.94,,N,,,2,,16056,303,21,15,-,0,3670,12330,B,2,0
B18L012816,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,02-Dec-18,27-Nov-18,01-Dec-18,0,269,269,46329,FALSE,,B,03-Dec-18,FALSE,FALSE,FALSE,6,1,0,4,0,0,0,0,2,1,0,1138,12,2821,1059,0,,,,,25.16,,N,,,0,,8437,198,20,15,-,0,3353,12647,B,2,0
B18K121017,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,12-Nov-18,06-Nov-18,08-Nov-18,0,1031,1031,46060,TRUE,,B,12-Nov-18,FALSE,FALSE,FALSE,5,1,0,10,0,1,0,0,2,2,0,1264,11,2917,1108,0,,,,,24.47,,N,,,9,,12574,208,21,15,-,0,3084,12916,B,2,1
B18J123409,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,13-Oct-18,10-Oct-18,12-Oct-18,0,726,726,45755,FALSE,,B,13-Oct-18,FALSE,FALSE,FALSE,3,1,0,8,0,1,0,0,2,3,0,1136,9,2730,999,1,,,,,25.14,,N,,,3,,15358,265,21,15,-,0,2779,13221,A,1,0
B18I261130,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,26-Sep-18,23-Sep-18,26-Sep-18,0,461,461,45490,FALSE,,B,26-Sep-18,FALSE,FALSE,FALSE,3,1,0,5,0,0,0,0,0,2,0,1159,10,2826,1041,0,,,,,24.59,,N,,,3,,12754,1488,21,18,-,0,2514,13486,A,1,0
B18I113333,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,12-Sep-18,08-Sep-18,10-Sep-18,0,218,218,45247,FALSE,,B,12-Sep-18,FALSE,FALSE,FALSE,3,1,0,3,0,0,0,0,5,1,0,1363,13,3338,1197,1,,,,,24.48,,N,,,6,,7405,341,20,16,-,0,2271,13729,B,2,0
B18H140434,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,14-Aug-18,11-Aug-18,13-Aug-18,0,1053,1053,45029,TRUE,,B,16-Aug-18,FALSE,FALSE,FALSE,4,0,0,10,0,1,0,0,1,0,0,1042,10,2682,1019,1,,,,,24.99,,N,,,8,,21005,478,22,16,-,0,2053,13947,A,1,1
B18G260124,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,26-Jul-18,23-Jul-18,25-Jul-18,0,767,767,44743,FALSE,,B,26-Jul-18,FALSE,FALSE,FALSE,6,1,0,12,1,1,0,1,2,1,0,1146,10,2853,1077,0,,,,,25.31,,N,,,8,,19496,525,21,16,-,0,1767,14233,A,1,0
B18G051106,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,05-Jul-18,03-Jul-18,05-Jul-18,0,507,507,44483,FALSE,,B,05-Jul-18,FALSE,FALSE,FALSE,4,1,0,7,0,1,0,0,2,0,0,1059,10,2513,931,0,,,,,24.5,,N,,,6,,19488,745,21,17,-,0,1507,14493,B,2,0
B18F183030,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,19-Jun-18,13-Jun-18,18-Jun-18,0,284,284,44260,FALSE,,B,19-Jun-18,FALSE,FALSE,FALSE,3,0,0,5,0,0,0,0,2,0,0,1112,10,2717,1024,0,,,,,24.65,,N,,,4,,12853,305,21,15,-,0,1284,14716,B,2,0
B18E261002,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,26-May-18,25-May-18,26-May-18,40,1000,1000,43976,TRUE,,B,26-May-18,FALSE,FALSE,FALSE,12,1,0,24,0,2,0,0,3,1,1,1034,8,2601,928,1,,,,,23.39,,N,,,16,,38227,1201,22,17,-,0,1000,15000,B,2,1
B18E100510,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,10-May-18,05-May-18,08-May-18,0,704,704,43680,FALSE,,B,10-May-18,FALSE,FALSE,FALSE,13,1,0,22,2,2,0,1,3,1,1,1098,9,2837,1055,0,,,,,23.33,,N,,,29,,39239,1465,22,18,-,0,704,15296,C,3,0
B18D092828,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,10-Apr-18,07-Apr-18,09-Apr-18,0,467,467,43443,FALSE,,B,10-Apr-18,FALSE,FALSE,FALSE,12,1,0,18,1,2,0,0,3,1,0,1091,8,2780,1020,0,,,,,23.38,,N,,,26,,37652,2215,22,18,-,0,467,15533,C,3,0
B18C191118,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,19-Mar-18,16-Mar-18,19-Mar-18,0,240,240,43216,FALSE,,B,19-Mar-18,FALSE,FALSE,FALSE,10,1,0,13,0,1,0,0,2,0,0,1115,9,2798,1010,0,,,,,23.95,,N,,,46,,37189,2231,22,18,-,0,240,15760,B,2,0
B18B230906,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,23-Feb-18,22-Feb-18,23-Feb-18,0,1077,1077,42976,TRUE,,B,23-Feb-18,FALSE,FALSE,FALSE,12,3,1,78,2,11,0,0,1,1,1,1265,11,3287,1123,0,,,,,24.78,,N,,,132,,49346,14544,23,21,-,1,5092,0,C,3,1
B18B011608,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,02-Feb-18,30-Jan-18,01-Feb-18,0,803,803,42702,FALSE,,B,02-Feb-18,FALSE,FALSE,FALSE,7,2,0,57,3,11,0,0,0,1,0,901,10,2440,880,0,,,,,24.91,,N,,,186,,57778,19775,23,21,LQF MET,0,4818,274,C,3,0
B18A122612,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,13-Jan-18,10-Jan-18,12-Jan-18,0,553,553,42452,FALSE,,B,13-Jan-18,FALSE,FALSE,FALSE,12,2,1,64,2,10,0,1,1,1,0,1080,11,3046,1055,0,,,,,25.1,,N,,,261,,19468.44222,986.3815789,21,16,DARK LQF MET,0,4568,524,C,3,0
B17L222214,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,22-Dec-17,20-Dec-17,22-Dec-17,0,281,281,42180,FALSE,,B,22-Dec-17,FALSE,FALSE,FALSE,11,2,0,59,2,7,1,0,2,0,0,1246,11,3082,1142,0,,,,,25.18,,N,,,370,,55730,21998,23,22,LQF MET,0,4296,796,C,3,0
B17K240725,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,24-Nov-17,23-Nov-17,24-Nov-17,0,366,1028,41899,TRUE,,B,24-Nov-17,FALSE,FALSE,FALSE,12,2,0,55,2,8,0,0,4,1,0,1212,12,3039,1104,0,,,,,24.52,,N,,,459,,19468.44222,986.3815789,21,16,DARK LQF MET,0,4015,1077,C,3,1
B17K031604,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,04-Nov-17,02-Nov-17,03-Nov-17,0,764,764,41635,FALSE,,C,04-Nov-17,TRUE,FALSE,TRUE,10,4,0,49,1,6,0,1,1,0,0,1204,13,3017,1084,0,,,,,24.49,,N,,,203,,40456,19084,23,21,-,0,3751,1341,B,2,0
B17J091707,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,09-Oct-17,07-Oct-17,09-Oct-17,0,498,498,41369,FALSE,,B,09-Oct-17,FALSE,FALSE,FALSE,4,0,0,10,0,1,0,0,0,1,0,1115,9,2888,1083,0,,,,,24.22,,N,,,82,,39270,3736,22,19,-,0,3485,1607,B,2,0
B17I202839,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,21-Sep-17,19-Sep-17,20-Sep-17,0,254,254,41125,FALSE,,B,21-Sep-17,FALSE,FALSE,FALSE,3,1,0,5,0,0,0,0,0,0,0,1126,10,2845,1062,0,,,,,24.39,,N,,,21,,16297,878,21,17,-,0,3241,1851,B,2,0
B17I020106,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,02-Sep-17,30-Aug-17,02-Sep-17,,1043,1043,40871,TRUE,,B,02-Sep-17,FALSE,FALSE,FALSE,3,1,0,14,0,1,0,0,0,1,0,1227,10,3052,1085,0,,,,,25.96,,N,,,29,,29949,1639,22,18,-,0,2987,2105,B,2,1
B17H101829,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,11-Aug-17,07-Aug-17,09-Aug-17,,779,779,40607,FALSE,,B,11-Aug-17,FALSE,FALSE,FALSE,6,1,0,11,0,1,0,0,2,0,0,1148,9,2776,1095,0,,,,,24.33,,N,,,22,,27912,1548,22,18,-,0,2723,2369,B,2,0
B17G182503,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,19-Jul-17,16-Jul-17,18-Jul-17,,514,514,40342,FALSE,,B,19-Jul-17,FALSE,FALSE,FALSE,4,2,0,5,0,1,0,0,1,0,1,1171,10,3160,1104,0,,,,,25.82,,N,,,22,,20438,665,22,17,-,0,2458,2634,B,2,0
B17F231816,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,23-Jun-17,22-Jun-17,23-Jun-17,,246,246,40074,FALSE,,B,23-Jun-17,FALSE,FALSE,FALSE,4,1,0,6,0,0,0,0,2,1,0,1053,16,3706,1026,0,,,,,24.5,,N,,,13,,15305,485,21,16,-,0,2190,2902,B,2,0
B17F010202,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,01-Jun-17,31-May-17,01-Jun-17,,976,976,39828,TRUE,,B,01-Jun-17,FALSE,FALSE,FALSE,5,1,0,14,0,1,0,0,3,1,2,1278,13,3458,1142,1,,,,,24.46,,N,,,6,,20233,708,22,17,-,0,1944,3148,B,2,1
B17E110618,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,11-May-17,09-May-17,11-May-17,,730,730,39582,FALSE,,B,11-May-17,FALSE,FALSE,FALSE,3,0,0,9,0,0,0,0,0,0,0,1053,7,2572,948,0,,,,,24.61,,N,,,46,,27062,2214,22,18,LQF NONMET,0,1698,3394,B,2,0
B17D181331,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,18-Apr-17,16-Apr-17,18-Apr-17,,497,497,39349,FALSE,,B,18-Apr-17,FALSE,FALSE,FALSE,6,2,0,7,0,1,0,0,2,1,1,1007,8,2762,928,0,,,,,24.68,,N,,,16,,22617,879,22,17,-,0,1465,3627,B,2,0
B17C241202,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,25-Mar-17,22-Mar-17,24-Mar-17,,231,231,39083,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,6,1,0,7,0,0,0,0,5,1,1,1136,10,2734,1058,0,,,,,24.9,,N,,,9,,16739,413,21,16,-,0,1199,3893,A,1,0
B17C022037,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,02-Mar-17,28-Feb-17,02-Mar-17,,968,968,38852,TRUE,,B,02-Mar-17,FALSE,FALSE,FALSE,10,2,0,15,1,1,0,0,0,1,0,1095,9,2889,1024,0,,,,,24.5,,N,,,71,,29356,1545,22,18,-,0,968,4124,B,2,1
B17B020305,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,02-Feb-17,01-Feb-17,02-Feb-17,,738,738,38622,FALSE,,B,02-Feb-17,FALSE,FALSE,FALSE,8,2,0,10,0,1,0,0,2,0,0,1011,8,2565,936,0,,,,,24.23,,N,,,16,,29379,791,22,17,-,0,738,4354,B,2,0
B17A120316,HD631,FKR00406,4008.LR,Final Drive-Lt Rea,12-Jan-17,10-Jan-17,12-Jan-17,,499,499,38383,FALSE,,B,12-Jan-17,FALSE,FALSE,FALSE,13,3,0,14,0,1,0,0,1,1,0,1080,9,2732,1015,1,,,,,24.46,,N,,,34,,25120,912,22,17,-,0,499,4593,A,1,0
B18L210838,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,22-Dec-18,19-Dec-18,21-Dec-18,0,586,586,46646,FALSE,,B,22-Dec-18,FALSE,FALSE,FALSE,7,1,0,7,0,0,0,0,0,1,0,978,9,2575,1112,1,,,,,25.28,,N,,,9,,17727,409,21,16,-,0,14451,1549,B,2,0
B18L012815,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,02-Dec-18,27-Nov-18,01-Dec-18,0,269,269,46329,FALSE,,B,03-Dec-18,FALSE,FALSE,FALSE,6,0,0,4,0,0,0,0,2,1,0,1122,12,2769,1051,0,,,,,25.23,,N,,,0,,9361,330,20,16,-,0,14134,1866,B,2,0
B18K121016,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,12-Nov-18,06-Nov-18,08-Nov-18,0,1031,1031,46060,TRUE,,B,12-Nov-18,FALSE,FALSE,FALSE,4,1,0,9,0,1,0,0,1,2,1,1065,9,2529,962,0,,,,,24.63,,N,,,9,,13913,334,21,16,-,0,13865,2135,B,2,1
B18J123408,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,13-Oct-18,10-Oct-18,12-Oct-18,0,726,726,45755,FALSE,,B,13-Oct-18,FALSE,FALSE,FALSE,4,1,0,8,0,0,0,0,3,1,1,1146,9,2668,1047,0,,,,,25.31,,N,,,1,,16102,281,21,15,-,0,13560,2440,B,2,0
B18I261129,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,26-Sep-18,23-Sep-18,26-Sep-18,0,461,461,45490,FALSE,,B,26-Sep-18,FALSE,FALSE,FALSE,4,1,0,6,0,0,0,0,0,2,0,1203,10,2919,1091,0,,,,,25.22,,N,,,2,,12656,754,21,17,-,0,13295,2705,B,2,0
B18I113332,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,12-Sep-18,08-Sep-18,10-Sep-18,0,218,218,45247,FALSE,,B,12-Sep-18,FALSE,FALSE,FALSE,3,1,0,2,0,0,0,0,4,1,0,1176,11,2863,1040,1,,,,,24.36,,N,,,2,,7611,342,20,16,-,0,13052,2948,A,1,0
B18H140433,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,14-Aug-18,11-Aug-18,13-Aug-18,0,1053,1053,45029,TRUE,,B,16-Aug-18,FALSE,FALSE,FALSE,4,1,0,10,0,1,0,0,2,0,0,1069,11,2745,1033,0,,,,,24.36,,N,,,9,,21117,478,22,16,-,0,12834,3166,A,1,1
B18G260123,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,26-Jul-18,23-Jul-18,25-Jul-18,0,767,767,44743,FALSE,,B,26-Jul-18,FALSE,FALSE,FALSE,6,1,0,11,1,1,0,0,2,1,1,1101,10,2732,1027,0,,,,,25.67,,N,,,11,,19754,523,21,16,-,0,12548,3452,A,1,0
B18G051105,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,05-Jul-18,03-Jul-18,05-Jul-18,0,507,507,44483,FALSE,,B,05-Jul-18,FALSE,FALSE,FALSE,4,1,0,7,0,0,0,0,2,0,1,1046,9,2491,915,0,,,,,24.52,,N,,,5,,17156,653,21,17,-,0,12288,3712,A,1,0
B18F183029,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,19-Jun-18,13-Jun-18,18-Jun-18,0,284,284,44260,FALSE,,B,19-Jun-18,FALSE,FALSE,FALSE,5,1,0,17,1,0,0,0,2,0,1,1100,11,2688,1035,0,,,,,23,,N,,,13,,24105,592,22,16,-,0,12065,3935,B,2,0
B18E261001,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,26-May-18,25-May-18,26-May-18,40,1000,1000,43976,TRUE,,B,26-May-18,FALSE,FALSE,FALSE,13,1,0,23,0,2,0,0,3,1,2,1016,9,2554,924,1,,,,,23.84,,N,,,19,,38684,1314,22,18,-,0,11781,4219,B,2,1
B18E100509,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,10-May-18,05-May-18,08-May-18,0,704,704,43680,FALSE,,B,10-May-18,FALSE,FALSE,FALSE,14,1,0,24,0,3,0,1,3,1,1,1158,9,2995,1115,0,,,,,23.39,,N,,,30,,38595,1568,22,18,-,0,11485,4515,B,2,0
B18D092827,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,10-Apr-18,07-Apr-18,09-Apr-18,0,467,467,43443,FALSE,,B,10-Apr-18,FALSE,FALSE,FALSE,12,2,0,19,0,2,0,0,3,1,0,1156,9,2955,1066,0,,,,,23.38,,N,,,38,,34508,3473,22,19,-,0,11248,4752,C,3,0
B18C191117,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,19-Mar-18,16-Mar-18,19-Mar-18,0,240,240,43216,FALSE,,B,19-Mar-18,FALSE,FALSE,FALSE,9,1,0,12,1,1,0,0,2,0,0,1085,9,2729,988,0,,,,,23.75,,N,,,46,,29993,1917,22,18,-,0,11021,4979,C,3,0
B18B230905,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,23-Feb-18,22-Feb-18,23-Feb-18,0,1077,1077,42976,TRUE,,B,23-Feb-18,FALSE,FALSE,FALSE,11,3,1,72,2,10,0,0,1,1,0,1170,11,3018,1037,0,,,,,25.05,,N,,,130,,50853,15234,23,21,-,0,10781,5219,B,2,1
B18B011607,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,02-Feb-18,30-Jan-18,01-Feb-18,0,803,803,42702,FALSE,,B,02-Feb-18,FALSE,FALSE,FALSE,8,3,0,65,2,12,1,0,0,1,0,981,10,2681,959,0,,,,,24.67,,N,,,179,,56377,19765,23,21,LQF MET,0,10507,5493,C,3,0
B18A122611,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,13-Jan-18,10-Jan-18,12-Jan-18,0,553,553,42452,FALSE,,B,13-Jan-18,FALSE,FALSE,FALSE,12,2,1,63,3,9,0,0,1,1,0,1123,12,3212,1082,0,,,,,25.24,,N,,,267,,19468.44222,986.3815789,21,16,DARK LQF MET,0,10257,5743,C,3,0
B17L222213,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,22-Dec-17,20-Dec-17,22-Dec-17,0,281,281,42180,FALSE,,B,22-Dec-17,FALSE,FALSE,FALSE,12,2,1,58,2,8,1,0,2,0,0,1247,11,3090,1177,0,,,,,25.21,,N,,,398,,59593,22649,23,22,LQF MET,0,9985,6015,C,3,0
B17K240724,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,24-Nov-17,23-Nov-17,24-Nov-17,0,366,1028,41899,TRUE,,B,24-Nov-17,FALSE,FALSE,FALSE,12,4,1,58,3,7,0,0,3,1,0,1284,12,3192,1155,0,,,,,24.65,,N,,,431,,19468.44222,986.3815789,21,16,986.3815789,21,16,6296,C,3,1
B17K031603,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,04-Nov-17,02-Nov-17,03-Nov-17,0,764,764,41635,FALSE,,C,04-Nov-17,TRUE,FALSE,TRUE,10,2,0,42,1,5,0,0,1,0,0,1185,11,3167,1184,0,,,,,24.42,,N,,,274,,44679,19776,23,21,-,0,9440,6560,C,3,0
B17J091706,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,09-Oct-17,07-Oct-17,09-Oct-17,0,498,498,41369,FALSE,,B,09-Oct-17,FALSE,FALSE,FALSE,5,0,0,9,0,1,0,0,0,1,0,1113,9,2892,1067,0,,,,,24.37,,N,,,46,,38647,3026,22,19,-,0,9174,6826,B,2,0
B17I202838,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,21-Sep-17,19-Sep-17,20-Sep-17,0,254,254,41125,FALSE,,B,21-Sep-17,FALSE,FALSE,FALSE,3,1,0,5,1,0,0,0,0,0,0,1175,11,2922,1087,0,,,,,24.44,,N,,,18,,19880,858,21,17,-,0,8930,7070,B,2,0
B17I020105,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,02-Sep-17,30-Aug-17,02-Sep-17,,1043,1043,40871,TRUE,,B,02-Sep-17,FALSE,FALSE,FALSE,4,1,0,15,0,2,0,0,0,1,0,1268,11,3151,1130,0,,,,,25.83,,N,,,28,,29060,1876,22,18,-,0,8676,7324,B,2,1
B17H101828,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,11-Aug-17,07-Aug-17,09-Aug-17,,779,779,40607,FALSE,,B,11-Aug-17,FALSE,FALSE,FALSE,6,1,0,12,0,1,0,0,1,2,0,1172,11,3364,1135,1,,,,,24.35,,N,,,19,,27271,1333,22,18,-,0,8412,7588,B,2,0
B17G182502,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,19-Jul-17,16-Jul-17,18-Jul-17,,514,514,40342,FALSE,,B,19-Jul-17,FALSE,FALSE,FALSE,4,4,0,6,0,0,0,0,1,0,1,1115,10,3029,1053,0,,,,,25.66,,N,,,20,,20796,711,22,17,-,0,8147,7853,B,2,0
B17F231815,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,23-Jun-17,22-Jun-17,23-Jun-17,,246,246,40074,FALSE,,B,23-Jun-17,FALSE,FALSE,FALSE,4,1,0,6,0,0,0,0,2,1,0,1059,16,3710,1009,0,,,,,24.68,,N,,,4,,14716,516,21,16,-,0,7879,8121,B,2,0
B17F010201,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,01-Jun-17,31-May-17,01-Jun-17,,976,976,39828,TRUE,,B,01-Jun-17,FALSE,FALSE,FALSE,4,1,0,14,0,1,0,0,3,1,2,1191,14,3141,1053,1,,,,,24.5,,N,,,44,,21324,1161,22,17,-,0,7633,8367,A,1,1
B17E110617,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,11-May-17,09-May-17,11-May-17,,730,730,39582,FALSE,,B,11-May-17,FALSE,FALSE,FALSE,3,0,0,8,0,0,0,0,1,0,0,1096,7,2664,985,0,,,,,24.33,,N,,,11,,16028,596,21,16,-,0,7387,8613,A,1,0
B17D181330,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,18-Apr-17,16-Apr-17,18-Apr-17,,497,497,39349,FALSE,,B,18-Apr-17,FALSE,FALSE,FALSE,6,2,0,9,1,1,0,0,2,1,2,1147,8,3128,1063,1,,,,,24.69,,N,,,11,,22026,656,22,17,-,0,7154,8846,B,2,0
B17C241201,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,25-Mar-17,22-Mar-17,24-Mar-17,,231,231,39083,FALSE,,B,25-Mar-17,FALSE,FALSE,FALSE,6,2,0,7,1,0,0,0,5,0,2,1136,10,2675,1057,1,,,,,24.94,,N,,,13,,15328,386,21,16,-,0,6888,9112,B,2,0
B17C022036,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,02-Mar-17,28-Feb-17,02-Mar-17,,968,968,38852,TRUE,,B,02-Mar-17,FALSE,FALSE,FALSE,11,2,0,16,1,1,0,0,0,0,0,1120,9,2942,1045,1,,,,,24.67,,N,,,10,,25447,877,22,17,-,0,6657,9343,B,2,1
B17B020304,HD631,FKR00406,4008.RR,Final Drive-Rt Rea,02-Feb-17,01-Feb-17,02-Feb-17,,738,738,38622,FALSE,,B,02-Feb-17,FALSE,FALSE,FALSE,7,2,0,10,0,0,0,0,1,0,1,958,7,2440,892,0,,,,,24.31,,N,,,19,,26280,901,22,17,-,0,6427,9573,B,2,0
